,code_bss,bss_id,date_mesure,niveau_nappe_eau,mode_obtention,nom_producteur
214,10906X0039/C2-1,BSS002MNYD,2000-11-14,103.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
215,10906X0039/C2-1,BSS002MNYD,2000-11-15,103.01,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
216,10906X0039/C2-1,BSS002MNYD,2000-11-16,102.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
217,10906X0039/C2-1,BSS002MNYD,2000-11-17,102.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
218,10906X0039/C2-1,BSS002MNYD,2000-11-18,102.94,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
219,10906X0039/C2-1,BSS002MNYD,2000-11-19,102.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
220,10906X0039/C2-1,BSS002MNYD,2000-11-20,102.96,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
221,10906X0039/C2-1,BSS002MNYD,2000-11-21,102.96,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
222,10906X0039/C2-1,BSS002MNYD,2000-11-22,102.97,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
223,10906X0039/C2-1,BSS002MNYD,2000-11-23,102.97,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
224,10906X0039/C2-1,BSS002MNYD,2000-11-24,102.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
225,10906X0039/C2-1,BSS002MNYD,2000-11-25,102.93,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
226,10906X0039/C2-1,BSS002MNYD,2000-11-26,102.91,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
227,10906X0039/C2-1,BSS002MNYD,2000-11-27,102.88,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
228,10906X0039/C2-1,BSS002MNYD,2000-11-28,102.84,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
229,10906X0039/C2-1,BSS002MNYD,2000-11-29,102.8,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
230,10906X0039/C2-1,BSS002MNYD,2000-11-30,102.81,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
231,10906X0039/C2-1,BSS002MNYD,2000-12-01,102.86,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
232,10906X0039/C2-1,BSS002MNYD,2000-12-02,102.81,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
233,10906X0039/C2-1,BSS002MNYD,2000-12-03,102.76,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
234,10906X0039/C2-1,BSS002MNYD,2000-12-04,102.73,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
235,10906X0039/C2-1,BSS002MNYD,2000-12-05,102.69,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
236,10906X0039/C2-1,BSS002MNYD,2000-12-06,102.67,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
237,10906X0039/C2-1,BSS002MNYD,2000-12-07,102.65,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
238,10906X0039/C2-1,BSS002MNYD,2000-12-08,102.62,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
239,10906X0039/C2-1,BSS002MNYD,2000-12-09,102.59,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
240,10906X0039/C2-1,BSS002MNYD,2000-12-10,102.57,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
241,10906X0039/C2-1,BSS002MNYD,2000-12-11,102.56,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
242,10906X0039/C2-1,BSS002MNYD,2000-12-12,102.54,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
243,10906X0039/C2-1,BSS002MNYD,2000-12-13,102.52,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
244,10906X0039/C2-1,BSS002MNYD,2000-12-14,102.5,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
245,10906X0039/C2-1,BSS002MNYD,2000-12-15,102.46,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
246,10906X0039/C2-1,BSS002MNYD,2000-12-16,102.43,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
247,10906X0039/C2-1,BSS002MNYD,2000-12-17,102.41,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
248,10906X0039/C2-1,BSS002MNYD,2000-12-18,102.38,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
249,10906X0039/C2-1,BSS002MNYD,2000-12-19,102.36,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
250,10906X0039/C2-1,BSS002MNYD,2000-12-20,102.32,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
251,10906X0039/C2-1,BSS002MNYD,2000-12-21,102.27,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
252,10906X0039/C2-1,BSS002MNYD,2000-12-22,102.23,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
253,10906X0039/C2-1,BSS002MNYD,2000-12-23,102.25,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
254,10906X0039/C2-1,BSS002MNYD,2000-12-24,102.62,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
255,10906X0039/C2-1,BSS002MNYD,2000-12-25,102.84,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
256,10906X0039/C2-1,BSS002MNYD,2000-12-26,102.93,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
257,10906X0039/C2-1,BSS002MNYD,2000-12-27,102.97,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
258,10906X0039/C2-1,BSS002MNYD,2000-12-28,102.99,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
259,10906X0039/C2-1,BSS002MNYD,2000-12-29,103.0,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
260,10906X0039/C2-1,BSS002MNYD,2000-12-30,103.01,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
261,10906X0039/C2-1,BSS002MNYD,2000-12-31,103.01,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
262,10906X0039/C2-1,BSS002MNYD,2001-01-01,103.01,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
263,10906X0039/C2-1,BSS002MNYD,2001-01-02,103.01,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
264,10906X0039/C2-1,BSS002MNYD,2001-01-03,103.0,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
265,10906X0039/C2-1,BSS002MNYD,2001-01-04,102.96,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
266,10906X0039/C2-1,BSS002MNYD,2001-01-05,102.91,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
267,10906X0039/C2-1,BSS002MNYD,2001-01-06,102.87,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
268,10906X0039/C2-1,BSS002MNYD,2001-01-07,102.83,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
269,10906X0039/C2-1,BSS002MNYD,2001-01-08,102.81,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
270,10906X0039/C2-1,BSS002MNYD,2001-01-09,102.79,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
271,10906X0039/C2-1,BSS002MNYD,2001-01-10,102.76,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
272,10906X0039/C2-1,BSS002MNYD,2001-01-11,102.73,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
273,10906X0039/C2-1,BSS002MNYD,2001-01-12,102.7,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
274,10906X0039/C2-1,BSS002MNYD,2001-01-13,102.71,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
275,10906X0039/C2-1,BSS002MNYD,2001-01-14,102.86,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
276,10906X0039/C2-1,BSS002MNYD,2001-01-15,102.92,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
277,10906X0039/C2-1,BSS002MNYD,2001-01-16,103.14,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
278,10906X0039/C2-1,BSS002MNYD,2001-01-17,103.25,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
279,10906X0039/C2-1,BSS002MNYD,2001-01-18,103.35,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
280,10906X0039/C2-1,BSS002MNYD,2001-01-19,103.43,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
281,10906X0039/C2-1,BSS002MNYD,2001-01-20,103.48,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
282,10906X0039/C2-1,BSS002MNYD,2001-01-21,103.53,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
283,10906X0039/C2-1,BSS002MNYD,2001-01-22,103.57,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
284,10906X0039/C2-1,BSS002MNYD,2001-01-23,103.61,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
285,10906X0039/C2-1,BSS002MNYD,2001-01-24,103.65,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
286,10906X0039/C2-1,BSS002MNYD,2001-01-25,103.67,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
287,10906X0039/C2-1,BSS002MNYD,2001-01-26,103.69,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
288,10906X0039/C2-1,BSS002MNYD,2001-01-27,103.72,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
289,10906X0039/C2-1,BSS002MNYD,2001-01-28,103.75,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
290,10906X0039/C2-1,BSS002MNYD,2001-01-29,103.77,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
291,10906X0039/C2-1,BSS002MNYD,2001-01-30,103.76,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
292,10906X0039/C2-1,BSS002MNYD,2001-01-31,103.76,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
293,10906X0039/C2-1,BSS002MNYD,2001-02-01,103.76,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
294,10906X0039/C2-1,BSS002MNYD,2001-02-02,103.76,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
295,10906X0039/C2-1,BSS002MNYD,2001-02-03,103.76,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
296,10906X0039/C2-1,BSS002MNYD,2001-02-04,103.77,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
297,10906X0039/C2-1,BSS002MNYD,2001-02-05,103.81,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
298,10906X0039/C2-1,BSS002MNYD,2001-02-06,103.82,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
299,10906X0039/C2-1,BSS002MNYD,2001-02-07,103.83,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
300,10906X0039/C2-1,BSS002MNYD,2001-02-08,103.83,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
301,10906X0039/C2-1,BSS002MNYD,2001-02-09,103.82,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
302,10906X0039/C2-1,BSS002MNYD,2001-02-10,103.82,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
303,10906X0039/C2-1,BSS002MNYD,2001-02-11,103.84,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
304,10906X0039/C2-1,BSS002MNYD,2001-02-12,103.83,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
305,10906X0039/C2-1,BSS002MNYD,2001-02-13,103.81,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
306,10906X0039/C2-1,BSS002MNYD,2001-02-14,103.8,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
307,10906X0039/C2-1,BSS002MNYD,2001-02-15,103.79,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
308,10906X0039/C2-1,BSS002MNYD,2001-02-16,103.78,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
309,10906X0039/C2-1,BSS002MNYD,2001-02-17,103.78,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
310,10906X0039/C2-1,BSS002MNYD,2001-02-18,103.81,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
311,10906X0039/C2-1,BSS002MNYD,2001-02-19,103.84,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
312,10906X0039/C2-1,BSS002MNYD,2001-02-20,103.85,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
313,10906X0039/C2-1,BSS002MNYD,2001-02-21,103.85,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
314,10906X0039/C2-1,BSS002MNYD,2001-02-22,103.86,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
315,10906X0039/C2-1,BSS002MNYD,2001-02-23,103.86,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
316,10906X0039/C2-1,BSS002MNYD,2001-02-24,103.86,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
317,10906X0039/C2-1,BSS002MNYD,2001-02-25,103.87,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
318,10906X0039/C2-1,BSS002MNYD,2001-02-26,103.89,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
319,10906X0039/C2-1,BSS002MNYD,2001-02-27,103.89,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
320,10906X0039/C2-1,BSS002MNYD,2001-02-28,103.88,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
321,10906X0039/C2-1,BSS002MNYD,2001-03-01,103.88,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
322,10906X0039/C2-1,BSS002MNYD,2001-03-02,103.92,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
323,10906X0039/C2-1,BSS002MNYD,2001-03-03,103.94,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
324,10906X0039/C2-1,BSS002MNYD,2001-03-04,103.94,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
325,10906X0039/C2-1,BSS002MNYD,2001-03-05,103.94,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
326,10906X0039/C2-1,BSS002MNYD,2001-03-06,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
327,10906X0039/C2-1,BSS002MNYD,2001-03-07,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
328,10906X0039/C2-1,BSS002MNYD,2001-03-08,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
329,10906X0039/C2-1,BSS002MNYD,2001-03-09,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
330,10906X0039/C2-1,BSS002MNYD,2001-03-10,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
331,10906X0039/C2-1,BSS002MNYD,2001-03-11,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
332,10906X0039/C2-1,BSS002MNYD,2001-03-12,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
333,10906X0039/C2-1,BSS002MNYD,2001-03-13,103.95,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
334,10906X0039/C2-1,BSS002MNYD,2001-03-14,103.96,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
335,10906X0039/C2-1,BSS002MNYD,2001-03-15,103.97,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
336,10906X0039/C2-1,BSS002MNYD,2001-03-16,103.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
337,10906X0039/C2-1,BSS002MNYD,2001-03-17,103.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
338,10906X0039/C2-1,BSS002MNYD,2001-03-18,103.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
339,10906X0039/C2-1,BSS002MNYD,2001-03-19,103.98,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
340,10906X0039/C2-1,BSS002MNYD,2001-03-20,104.0,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
341,10906X0039/C2-1,BSS002MNYD,2001-03-21,104.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
342,10906X0039/C2-1,BSS002MNYD,2001-03-22,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
343,10906X0039/C2-1,BSS002MNYD,2001-03-23,104.07,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
344,10906X0039/C2-1,BSS002MNYD,2001-03-24,104.07,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
345,10906X0039/C2-1,BSS002MNYD,2001-03-25,104.08,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
346,10906X0039/C2-1,BSS002MNYD,2001-03-26,104.1,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
347,10906X0039/C2-1,BSS002MNYD,2001-03-27,104.09,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
348,10906X0039/C2-1,BSS002MNYD,2001-03-28,104.09,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
349,10906X0039/C2-1,BSS002MNYD,2001-03-29,104.08,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
350,10906X0039/C2-1,BSS002MNYD,2001-03-30,104.08,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
351,10906X0039/C2-1,BSS002MNYD,2001-03-31,104.07,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
352,10906X0039/C2-1,BSS002MNYD,2001-04-01,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
353,10906X0039/C2-1,BSS002MNYD,2001-04-02,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
354,10906X0039/C2-1,BSS002MNYD,2001-04-03,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
355,10906X0039/C2-1,BSS002MNYD,2001-04-04,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
356,10906X0039/C2-1,BSS002MNYD,2001-04-05,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
357,10906X0039/C2-1,BSS002MNYD,2001-04-06,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
358,10906X0039/C2-1,BSS002MNYD,2001-04-07,104.05,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
359,10906X0039/C2-1,BSS002MNYD,2001-04-08,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
360,10906X0039/C2-1,BSS002MNYD,2001-04-09,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
361,10906X0039/C2-1,BSS002MNYD,2001-04-10,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
362,10906X0039/C2-1,BSS002MNYD,2001-04-11,104.03,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
363,10906X0039/C2-1,BSS002MNYD,2001-04-12,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
364,10906X0039/C2-1,BSS002MNYD,2001-04-13,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
365,10906X0039/C2-1,BSS002MNYD,2001-04-14,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
366,10906X0039/C2-1,BSS002MNYD,2001-04-15,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
367,10906X0039/C2-1,BSS002MNYD,2001-04-16,104.04,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
368,10906X0039/C2-1,BSS002MNYD,2001-04-17,104.02,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
369,10906X0039/C2-1,BSS002MNYD,2001-04-18,104.0,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
370,10906X0039/C2-1,BSS002MNYD,2001-04-19,104.01,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
371,10906X0039/C2-1,BSS002MNYD,2001-04-20,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
372,10906X0039/C2-1,BSS002MNYD,2001-04-21,104.08,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
373,10906X0039/C2-1,BSS002MNYD,2001-04-22,104.06,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
374,10906X0039/C2-1,BSS002MNYD,2001-04-23,104.08,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
375,10906X0039/C2-1,BSS002MNYD,2001-04-24,104.1,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
376,10906X0039/C2-1,BSS002MNYD,2001-04-25,104.1,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
377,10906X0039/C2-1,BSS002MNYD,2001-04-26,104.07,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
378,10906X0039/C2-1,BSS002MNYD,2001-04-27,104.02,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
379,10906X0039/C2-1,BSS002MNYD,2001-04-28,103.99,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
380,10906X0039/C2-1,BSS002MNYD,2001-04-29,103.97,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
381,10906X0039/C2-1,BSS002MNYD,2001-04-30,103.96,Valeur mesurée,Bureau de Recherches Géologiques et Minières (231)
