date_index,latitude,longitude,sunrise,sunset,daylight_duration,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_mean,soil_moisture_0_to_100cm_mean,soil_temperature_0_to_100cm_mean,code_bss
2022-10-19,42.685696389,2.685378283,2022-10-19T06:07,2022-10-19T17:01,39230.49,2.1,6.83,1.26,98,1019.9,5.8,0.055,20.8,10906X0039/C2-1
2022-10-20,42.685696389,2.685378283,2022-10-20T06:08,2022-10-20T16:59,39063.35,0.9,8.79,2.03,100,1014.8,12.0,0.055,20.8,10906X0039/C2-1
2022-10-21,42.685696389,2.685378283,2022-10-21T06:09,2022-10-21T16:58,38896.93,2.0,8.59,2.12,100,1011.6,6.5,0.056,21.0,10906X0039/C2-1
2022-10-22,42.685696389,2.685378283,2022-10-22T06:11,2022-10-22T16:56,38731.38,0.0,11.6,2.05,77,1014.9,5.2,0.057,20.9,10906X0039/C2-1
2022-10-23,42.685696389,2.685378283,2022-10-23T06:12,2022-10-23T16:55,38566.85,0.0,10.38,2.67,97,1013.0,7.3,0.052,20.7,10906X0039/C2-1
2022-10-24,42.685696389,2.685378283,2022-10-24T06:13,2022-10-24T16:53,38403.47,0.0,10.39,2.4,97,1015.5,5.8,0.054,20.9,10906X0039/C2-1
2022-10-25,42.685696389,2.685378283,2022-10-25T06:14,2022-10-25T16:52,38241.4,0.0,6.68,1.28,97,1017.0,4.3,0.056,20.6,10906X0039/C2-1
2022-10-26,42.685696389,2.685378283,2022-10-26T06:15,2022-10-26T16:50,38080.78,0.0,6.08,1.14,97,1020.1,4.6,0.06,20.3,10906X0039/C2-1
2022-10-27,42.685696389,2.685378283,2022-10-27T06:17,2022-10-27T16:49,37921.79,2.1,5.09,0.88,100,1025.2,4.2,0.062,20.3,10906X0039/C2-1
2022-10-28,42.685696389,2.685378283,2022-10-28T06:18,2022-10-28T16:47,37764.55,0.2,8.26,1.29,99,1026.1,3.7,0.063,20.2,10906X0039/C2-1
2022-10-29,42.685696389,2.685378283,2022-10-29T06:19,2022-10-29T16:46,37609.24,0.0,9.08,1.51,100,1023.2,8.2,0.062,20.1,10906X0039/C2-1
2022-10-30,42.685696389,2.685378283,2022-10-30T06:20,2022-10-30T16:45,37455.77,0.5,8.02,1.4,95,1020.3,5.8,0.063,20.1,10906X0039/C2-1
2022-10-31,42.685696389,2.685378283,2022-10-31T06:22,2022-10-31T16:43,37302.75,0.0,10.38,2.56,88,1017.0,9.5,0.061,20.1,10906X0039/C2-1
2022-11-01,42.685696389,2.685378283,2022-11-01T06:23,2022-11-01T16:42,37150.08,0.2,9.31,2.19,56,1022.0,9.7,0.055,20.2,10906X0039/C2-1
2022-11-02,42.685696389,2.685378283,2022-11-02T06:24,2022-11-02T16:41,36997.89,0.0,9.85,2.09,69,1023.6,8.0,0.051,20.1,10906X0039/C2-1
2022-11-03,42.685696389,2.685378283,2022-11-03T06:25,2022-11-03T16:40,36846.35,0.9,4.65,1.72,96,1014.7,11.1,0.049,19.4,10906X0039/C2-1
2022-11-04,42.685696389,2.685378283,2022-11-04T06:27,2022-11-04T16:38,36695.61,0.7,8.66,2.96,55,1014.4,25.0,0.05,18.9,10906X0039/C2-1
2022-11-05,42.685696389,2.685378283,2022-11-05T06:28,2022-11-05T16:37,36545.82,0.0,10.84,2.81,36,1019.7,21.4,0.049,18.5,10906X0039/C2-1
2022-11-06,42.685696389,2.685378283,2022-11-06T06:29,2022-11-06T16:36,36397.15,0.0,11.21,1.7,40,1018.1,4.8,0.049,17.8,10906X0039/C2-1
2022-11-07,42.685696389,2.685378283,2022-11-07T06:30,2022-11-07T16:35,36249.76,0.0,11.1,1.87,45,1018.1,7.9,0.048,17.6,10906X0039/C2-1
2022-11-08,42.685696389,2.685378283,2022-11-08T06:32,2022-11-08T16:34,36103.82,0.0,8.57,1.36,92,1013.9,4.5,0.047,17.7,10906X0039/C2-1
2022-11-09,42.685696389,2.685378283,2022-11-09T06:33,2022-11-09T16:32,35959.5,0.1,6.63,1.77,98,1016.2,10.0,0.047,17.8,10906X0039/C2-1
2022-11-10,42.685696389,2.685378283,2022-11-10T06:34,2022-11-10T16:31,35816.98,0.0,10.46,2.34,32,1025.3,14.9,0.049,17.9,10906X0039/C2-1
2022-11-11,42.685696389,2.685378283,2022-11-11T06:36,2022-11-11T16:30,35676.42,0.7,8.64,1.55,64,1029.5,10.3,0.05,17.7,10906X0039/C2-1
2022-11-12,42.685696389,2.685378283,2022-11-12T06:37,2022-11-12T16:29,35538.02,0.5,7.83,1.25,78,1028.2,9.7,0.049,18.0,10906X0039/C2-1
2022-11-13,42.685696389,2.685378283,2022-11-13T06:38,2022-11-13T16:28,35401.96,0.0,8.64,1.32,80,1020.7,5.7,0.054,17.6,10906X0039/C2-1
2022-11-14,42.685696389,2.685378283,2022-11-14T06:39,2022-11-14T16:27,35268.43,0.0,6.72,1.15,91,1016.5,5.1,0.058,17.5,10906X0039/C2-1
2022-11-15,42.685696389,2.685378283,2022-11-15T06:41,2022-11-15T16:26,35137.61,0.3,5.02,0.84,90,1009.5,4.5,0.056,17.4,10906X0039/C2-1
2022-11-16,42.685696389,2.685378283,2022-11-16T06:42,2022-11-16T16:25,35009.72,0.0,7.97,1.46,63,1006.2,6.0,0.058,17.3,10906X0039/C2-1
2022-11-17,42.685696389,2.685378283,2022-11-17T06:43,2022-11-17T16:25,34884.94,3.4,8.23,1.73,62,1004.2,9.4,0.06,17.1,10906X0039/C2-1
2022-11-18,42.685696389,2.685378283,2022-11-18T06:44,2022-11-18T16:24,34763.48,0.0,7.09,2.27,77,1009.3,17.9,0.061,16.9,10906X0039/C2-1
2022-11-19,42.685696389,2.685378283,2022-11-19T06:45,2022-11-19T16:23,34645.31,0.0,7.24,2.06,80,1012.9,24.1,0.061,16.5,10906X0039/C2-1
2022-11-20,42.685696389,2.685378283,2022-11-20T06:47,2022-11-20T16:22,34529.13,0.0,7.9,2.15,59,1017.7,16.6,0.06,16.2,10906X0039/C2-1
2022-11-21,42.685696389,2.685378283,2022-11-21T06:48,2022-11-21T16:21,34414.86,9.5,2.96,1.04,100,1008.8,10.4,0.062,15.9,10906X0039/C2-1
2022-11-22,42.685696389,2.685378283,2022-11-22T06:49,2022-11-22T16:21,34302.64,0.7,8.32,2.47,76,1006.8,21.7,0.071,15.5,10906X0039/C2-1
2022-11-23,42.685696389,2.685378283,2022-11-23T06:50,2022-11-23T16:20,34192.61,5.8,4.08,1.36,76,1008.8,11.0,0.076,15.4,10906X0039/C2-1
2022-11-24,42.685696389,2.685378283,2022-11-24T06:51,2022-11-24T16:20,34084.94,0.0,7.53,1.28,69,1016.9,7.2,0.078,15.2,10906X0039/C2-1
2022-11-25,42.685696389,2.685378283,2022-11-25T06:53,2022-11-25T16:19,33979.77,2.5,4.19,1.45,86,1021.7,17.7,0.079,15.0,10906X0039/C2-1
2022-11-26,42.685696389,2.685378283,2022-11-26T06:54,2022-11-26T16:18,33877.26,0.0,8.03,2.08,83,1027.8,13.7,0.078,15.0,10906X0039/C2-1
2022-11-27,42.685696389,2.685378283,2022-11-27T06:55,2022-11-27T16:18,33777.54,0.0,6.69,0.9,95,1023.2,4.9,0.077,14.3,10906X0039/C2-1
2022-11-28,42.685696389,2.685378283,2022-11-28T06:56,2022-11-28T16:18,33680.8,1.2,3.16,1.57,88,1016.8,21.4,0.076,14.2,10906X0039/C2-1
2022-11-29,42.685696389,2.685378283,2022-11-29T06:57,2022-11-29T16:17,33587.18,0.4,5.88,1.68,68,1018.1,22.1,0.077,14.2,10906X0039/C2-1
2022-11-30,42.685696389,2.685378283,2022-11-30T06:58,2022-11-30T16:17,33496.86,0.0,8.54,1.37,18,1018.0,11.8,0.077,14.0,10906X0039/C2-1
2022-12-01,42.685696389,2.685378283,2022-12-01T07:00,2022-12-01T16:16,33409.98,0.0,7.5,1.44,22,1018.7,13.8,0.076,13.4,10906X0039/C2-1
2022-12-02,42.685696389,2.685378283,2022-12-02T07:01,2022-12-02T16:16,33326.72,0.0,6.84,0.88,24,1016.6,6.7,0.076,13.0,10906X0039/C2-1
2022-12-03,42.685696389,2.685378283,2022-12-03T07:02,2022-12-03T16:16,33247.23,0.5,3.72,0.64,87,1009.5,6.4,0.075,12.6,10906X0039/C2-1
2022-12-04,42.685696389,2.685378283,2022-12-04T07:03,2022-12-04T16:16,33171.69,0.2,6.2,0.83,48,1011.2,7.3,0.076,12.6,10906X0039/C2-1
2022-12-05,42.685696389,2.685378283,2022-12-05T07:04,2022-12-05T16:15,33100.25,0.5,7.7,0.9,53,1018.4,6.0,0.076,12.1,10906X0039/C2-1
2022-12-06,42.685696389,2.685378283,2022-12-06T07:05,2022-12-06T16:15,33033.09,0.0,6.15,0.78,85,1016.4,4.1,0.075,12.3,10906X0039/C2-1
2022-12-07,42.685696389,2.685378283,2022-12-07T07:06,2022-12-07T16:15,32970.36,0.1,6.13,0.97,84,1013.9,4.0,0.074,12.5,10906X0039/C2-1
2022-12-08,42.685696389,2.685378283,2022-12-08T07:06,2022-12-08T16:15,32912.24,5.7,1.3,0.25,100,1007.3,9.1,0.076,12.5,10906X0039/C2-1
2022-12-09,42.685696389,2.685378283,2022-12-09T07:07,2022-12-09T16:15,32858.76,1.8,6.4,0.87,77,999.4,3.8,0.081,12.3,10906X0039/C2-1
2022-12-10,42.685696389,2.685378283,2022-12-10T07:08,2022-12-10T16:15,32809.23,1.8,6.32,1.35,68,1006.7,25.8,0.085,12.3,10906X0039/C2-1
2022-12-11,42.685696389,2.685378283,2022-12-11T07:09,2022-12-11T16:15,32763.59,0.0,6.15,0.86,86,1008.9,7.2,0.085,11.2,10906X0039/C2-1
2022-12-12,42.685696389,2.685378283,2022-12-12T07:10,2022-12-12T16:15,32721.88,3.4,4.0,0.66,90,1006.9,7.8,0.085,10.9,10906X0039/C2-1
2022-12-13,42.685696389,2.685378283,2022-12-13T07:11,2022-12-13T16:15,32684.15,1.1,4.44,0.55,100,1003.8,3.3,0.085,10.8,10906X0039/C2-1
2022-12-14,42.685696389,2.685378283,2022-12-14T07:11,2022-12-14T16:16,32650.43,3.8,5.85,0.74,81,1003.1,6.5,0.089,11.4,10906X0039/C2-1
2022-12-15,42.685696389,2.685378283,2022-12-15T07:12,2022-12-15T16:16,32620.76,5.8,5.81,0.87,78,997.7,5.4,0.091,11.8,10906X0039/C2-1
2022-12-16,42.685696389,2.685378283,2022-12-16T07:13,2022-12-16T16:16,32595.18,2.1,5.55,0.82,78,1007.0,5.6,0.092,11.9,10906X0039/C2-1
2022-12-17,42.685696389,2.685378283,2022-12-17T07:13,2022-12-17T16:16,32573.73,0.0,6.95,0.91,62,1019.0,4.4,0.092,11.8,10906X0039/C2-1
2022-12-18,42.685696389,2.685378283,2022-12-18T07:14,2022-12-18T16:17,32556.44,3.9,4.33,0.62,80,1025.9,6.6,0.093,11.8,10906X0039/C2-1
2022-12-19,42.685696389,2.685378283,2022-12-19T07:15,2022-12-19T16:17,32543.35,0.1,5.39,0.67,96,1023.9,5.8,0.092,11.7,10906X0039/C2-1
2022-12-20,42.685696389,2.685378283,2022-12-20T07:15,2022-12-20T16:18,32534.5,0.1,2.75,0.35,100,1020.2,6.4,0.09,11.5,10906X0039/C2-1
2022-12-21,42.685696389,2.685378283,2022-12-21T07:16,2022-12-21T16:18,32529.88,0.1,7.02,1.35,62,1019.6,8.9,0.091,11.8,10906X0039/C2-1
2022-12-22,42.685696389,2.685378283,2022-12-22T07:16,2022-12-22T16:19,32529.56,0.0,6.33,1.24,85,1021.5,6.8,0.09,12.0,10906X0039/C2-1
2022-12-23,42.685696389,2.685378283,2022-12-23T07:17,2022-12-23T16:19,32533.54,0.0,7.38,1.23,78,1019.6,6.6,0.087,12.3,10906X0039/C2-1
2022-12-24,42.685696389,2.685378283,2022-12-24T07:17,2022-12-24T16:20,32541.84,0.0,7.55,1.19,58,1019.0,5.9,0.087,12.4,10906X0039/C2-1
2022-12-25,42.685696389,2.685378283,2022-12-25T07:18,2022-12-25T16:20,32554.49,0.3,2.78,0.4,80,1019.0,5.3,0.089,12.0,10906X0039/C2-1
2022-12-26,42.685696389,2.685378283,2022-12-26T07:18,2022-12-26T16:21,32571.49,0.0,5.98,0.89,70,1025.8,6.0,0.091,12.2,10906X0039/C2-1
2022-12-27,42.685696389,2.685378283,2022-12-27T07:18,2022-12-27T16:22,32592.88,0.0,7.13,1.13,18,1029.3,6.6,0.091,12.1,10906X0039/C2-1
2022-12-28,42.685696389,2.685378283,2022-12-28T07:19,2022-12-28T16:22,32618.66,0.2,4.72,0.6,71,1024.2,4.0,0.091,11.9,10906X0039/C2-1
2022-12-29,42.685696389,2.685378283,2022-12-29T07:19,2022-12-29T16:23,32648.9,0.0,6.42,0.77,93,1019.9,4.1,0.091,11.8,10906X0039/C2-1
2022-12-30,42.685696389,2.685378283,2022-12-30T07:19,2022-12-30T16:24,32683.92,0.3,5.4,0.69,97,1019.9,4.4,0.091,11.8,10906X0039/C2-1
2022-12-31,42.685696389,2.685378283,2022-12-31T07:19,2022-12-31T16:24,32723.67,0.9,2.37,0.37,99,1023.9,5.4,0.091,12.0,10906X0039/C2-1
2023-01-01,42.685696389,2.685378283,2023-01-01T07:19,2023-01-01T16:25,32768.02,0.0,2.92,0.39,99,1024.4,5.1,0.092,12.0,10906X0039/C2-1
2023-01-02,42.685696389,2.685378283,2023-01-02T07:19,2023-01-02T16:26,32816.86,5.0,3.78,1.08,100,1024.1,10.5,0.092,11.9,10906X0039/C2-1
2023-01-03,42.685696389,2.685378283,2023-01-03T07:19,2023-01-03T16:27,32870.06,1.0,5.25,1.35,58,1030.1,13.9,0.095,12.1,10906X0039/C2-1
2023-01-04,42.685696389,2.685378283,2023-01-04T07:19,2023-01-04T16:28,32927.49,0.0,7.99,1.84,29,1032.5,13.2,0.093,12.0,10906X0039/C2-1
2023-01-05,42.685696389,2.685378283,2023-01-05T07:19,2023-01-05T16:29,32989.04,0.0,8.05,1.91,8,1028.3,14.9,0.092,12.1,10906X0039/C2-1
2023-01-06,42.685696389,2.685378283,2023-01-06T07:19,2023-01-06T16:30,33054.56,0.0,8.04,1.15,17,1024.8,5.4,0.091,11.9,10906X0039/C2-1
2023-01-07,42.685696389,2.685378283,2023-01-07T07:19,2023-01-07T16:31,33123.93,0.0,6.02,0.79,80,1018.6,5.1,0.093,11.7,10906X0039/C2-1
2023-01-08,42.685696389,2.685378283,2023-01-08T07:19,2023-01-08T16:32,33197.02,0.1,5.39,0.8,82,1011.0,5.6,0.094,11.5,10906X0039/C2-1
2023-01-09,42.685696389,2.685378283,2023-01-09T07:19,2023-01-09T16:33,33273.71,1.0,7.34,2.59,62,1017.3,27.4,0.095,11.7,10906X0039/C2-1
2023-01-10,42.685696389,2.685378283,2023-01-10T07:18,2023-01-10T16:34,33353.86,0.0,8.06,1.32,61,1026.6,6.6,0.094,11.8,10906X0039/C2-1
2023-01-11,42.685696389,2.685378283,2023-01-11T07:18,2023-01-11T16:35,33437.36,0.1,5.35,1.56,75,1024.9,15.1,0.093,11.4,10906X0039/C2-1
2023-01-12,42.685696389,2.685378283,2023-01-12T07:18,2023-01-12T16:36,33524.06,0.0,8.48,1.45,77,1026.9,7.3,0.091,11.6,10906X0039/C2-1
2023-01-13,42.685696389,2.685378283,2023-01-13T07:17,2023-01-13T16:38,33613.85,0.0,5.94,1.74,76,1025.1,13.2,0.089,11.5,10906X0039/C2-1
2023-01-14,42.685696389,2.685378283,2023-01-14T07:17,2023-01-14T16:39,33706.6,0.0,8.2,1.13,91,1022.8,5.4,0.089,11.3,10906X0039/C2-1
2023-01-15,42.685696389,2.685378283,2023-01-15T07:16,2023-01-15T16:40,33802.18,0.6,5.02,1.33,84,1017.5,14.4,0.089,11.1,10906X0039/C2-1
2023-01-16,42.685696389,2.685378283,2023-01-16T07:16,2023-01-16T16:41,33900.47,5.4,3.93,0.76,98,1003.9,8.1,0.092,10.7,10906X0039/C2-1
2023-01-17,42.685696389,2.685378283,2023-01-17T07:15,2023-01-17T16:42,34001.35,2.5,7.49,1.63,57,991.7,13.7,0.098,10.6,10906X0039/C2-1
2023-01-18,42.685696389,2.685378283,2023-01-18T07:15,2023-01-18T16:43,34104.91,0.6,8.45,1.94,53,1001.1,22.4,0.098,10.2,10906X0039/C2-1
2023-01-19,42.685696389,2.685378283,2023-01-19T07:14,2023-01-19T16:45,34212.29,7.8,8.87,1.95,82,1009.7,18.8,0.097,10.1,10906X0039/C2-1
2023-01-20,42.685696389,2.685378283,2023-01-20T07:14,2023-01-20T16:46,34323.48,4.6,8.15,1.63,59,1017.1,31.1,0.107,9.8,10906X0039/C2-1
2023-01-21,42.685696389,2.685378283,2023-01-21T07:13,2023-01-21T16:47,34438.29,0.4,7.52,1.96,67,1020.3,32.8,0.106,9.5,10906X0039/C2-1
2023-01-22,42.685696389,2.685378283,2023-01-22T07:12,2023-01-22T16:48,34556.52,0.0,7.02,1.82,90,1024.4,33.1,0.106,9.2,10906X0039/C2-1
2023-01-23,42.685696389,2.685378283,2023-01-23T07:12,2023-01-23T16:50,34677.95,0.0,8.04,1.73,93,1024.5,30.4,0.106,8.8,10906X0039/C2-1
2023-01-24,42.685696389,2.685378283,2023-01-24T07:11,2023-01-24T16:51,34802.4,5.2,2.39,1.29,91,1027.9,20.3,0.107,8.5,10906X0039/C2-1
2023-01-25,42.685696389,2.685378283,2023-01-25T07:10,2023-01-25T16:52,34929.68,0.0,9.82,1.79,42,1026.4,26.7,0.105,8.6,10906X0039/C2-1
2023-01-26,42.685696389,2.685378283,2023-01-26T07:09,2023-01-26T16:53,35059.57,0.0,9.1,1.7,94,1018.0,28.9,0.105,8.6,10906X0039/C2-1
2023-01-27,42.685696389,2.685378283,2023-01-27T07:08,2023-01-27T16:55,35191.91,0.0,7.97,1.82,97,1016.4,31.2,0.103,8.5,10906X0039/C2-1
2023-01-28,42.685696389,2.685378283,2023-01-28T07:07,2023-01-28T16:56,35326.5,0.0,6.15,1.43,97,1021.6,25.2,0.101,8.5,10906X0039/C2-1
2023-01-29,42.685696389,2.685378283,2023-01-29T07:06,2023-01-29T16:57,35463.17,0.0,10.79,1.71,36,1027.0,16.0,0.101,8.4,10906X0039/C2-1
2023-01-30,42.685696389,2.685378283,2023-01-30T07:05,2023-01-30T16:59,35601.74,0.0,10.21,1.96,48,1027.3,23.2,0.101,8.4,10906X0039/C2-1
2023-01-31,42.685696389,2.685378283,2023-01-31T07:04,2023-01-31T17:00,35742.02,0.0,9.7,2.76,39,1028.4,27.1,0.101,8.7,10906X0039/C2-1
2023-02-01,42.685696389,2.685378283,2023-02-01T07:03,2023-02-01T17:01,35883.86,0.0,10.71,2.45,37,1028.8,23.5,0.096,9.2,10906X0039/C2-1
2023-02-02,42.685696389,2.685378283,2023-02-02T07:02,2023-02-02T17:03,36027.08,0.0,11.4,2.82,5,1030.1,26.0,0.092,9.3,10906X0039/C2-1
2023-02-03,42.685696389,2.685378283,2023-02-03T07:01,2023-02-03T17:04,36171.52,0.0,11.73,3.96,0,1030.5,24.5,0.092,9.7,10906X0039/C2-1
2023-02-04,42.685696389,2.685378283,2023-02-04T07:00,2023-02-04T17:05,36317.01,0.0,11.56,3.94,6,1029.3,31.1,0.099,10.1,10906X0039/C2-1
2023-02-05,42.685696389,2.685378283,2023-02-05T06:59,2023-02-05T17:07,36463.4,0.0,11.39,2.97,31,1032.6,30.3,0.099,10.3,10906X0039/C2-1
2023-02-06,42.685696389,2.685378283,2023-02-06T06:58,2023-02-06T17:08,36610.54,1.6,4.19,1.2,76,1030.9,13.4,0.097,10.0,10906X0039/C2-1
2023-02-07,42.685696389,2.685378283,2023-02-07T06:57,2023-02-07T17:09,36758.54,30.2,0.85,0.31,98,1029.4,9.8,0.112,9.5,10906X0039/C2-1
2023-02-08,42.685696389,2.685378283,2023-02-08T06:55,2023-02-08T17:11,36908.82,3.7,6.14,0.74,78,1031.7,5.9,0.13,9.2,10906X0039/C2-1
2023-02-09,42.685696389,2.685378283,2023-02-09T06:54,2023-02-09T17:12,37061.45,0.0,9.7,1.31,38,1034.3,5.8,0.128,8.8,10906X0039/C2-1
2023-02-10,42.685696389,2.685378283,2023-02-10T06:53,2023-02-10T17:13,37216.26,0.0,12.78,2.0,2,1037.4,9.9,0.127,8.8,10906X0039/C2-1
2023-02-11,42.685696389,2.685378283,2023-02-11T06:52,2023-02-11T17:14,37373.07,0.0,11.95,1.35,33,1036.0,6.1,0.129,8.3,10906X0039/C2-1
2023-02-12,42.685696389,2.685378283,2023-02-12T06:50,2023-02-12T17:16,37531.69,0.0,12.53,1.46,28,1034.4,7.0,0.129,8.3,10906X0039/C2-1
2023-02-13,42.685696389,2.685378283,2023-02-13T06:49,2023-02-13T17:17,37691.97,0.0,13.03,1.53,24,1035.5,6.9,0.127,8.4,10906X0039/C2-1
2023-02-14,42.685696389,2.685378283,2023-02-14T06:48,2023-02-14T17:18,37853.74,0.0,10.33,1.22,69,1032.8,5.8,0.127,8.8,10906X0039/C2-1
2023-02-15,42.685696389,2.685378283,2023-02-15T06:46,2023-02-15T17:20,38016.82,0.0,12.32,1.68,95,1029.3,5.5,0.123,8.9,10906X0039/C2-1
2023-02-16,42.685696389,2.685378283,2023-02-16T06:45,2023-02-16T17:21,38181.06,0.0,12.93,1.82,64,1030.9,5.6,0.12,9.1,10906X0039/C2-1
2023-02-17,42.685696389,2.685378283,2023-02-17T06:43,2023-02-17T17:22,38346.31,0.0,13.53,3.07,3,1031.3,12.6,0.118,9.4,10906X0039/C2-1
2023-02-18,42.685696389,2.685378283,2023-02-18T06:42,2023-02-18T17:24,38512.4,0.0,13.7,2.46,0,1029.4,7.1,0.114,10.0,10906X0039/C2-1
2023-02-19,42.685696389,2.685378283,2023-02-19T06:40,2023-02-19T17:25,38679.2,0.0,13.93,3.22,27,1026.8,15.7,0.109,10.4,10906X0039/C2-1
2023-02-20,42.685696389,2.685378283,2023-02-20T06:39,2023-02-20T17:26,38846.54,0.0,14.27,2.24,12,1026.2,6.6,0.11,10.7,10906X0039/C2-1
2023-02-21,42.685696389,2.685378283,2023-02-21T06:37,2023-02-21T17:28,39014.28,2.2,7.12,0.99,98,1021.0,4.5,0.11,10.4,10906X0039/C2-1
2023-02-22,42.685696389,2.685378283,2023-02-22T06:36,2023-02-22T17:29,39182.28,0.8,9.13,1.4,64,1017.6,5.0,0.116,10.5,10906X0039/C2-1
2023-02-23,42.685696389,2.685378283,2023-02-23T06:34,2023-02-23T17:30,39350.41,0.0,7.86,1.36,74,1010.7,10.9,0.125,10.5,10906X0039/C2-1
2023-02-24,42.685696389,2.685378283,2023-02-24T06:33,2023-02-24T17:31,39518.51,0.1,10.62,1.81,85,1008.2,12.9,0.125,10.8,10906X0039/C2-1
2023-02-25,42.685696389,2.685378283,2023-02-25T06:31,2023-02-25T17:33,39686.45,0.8,5.15,1.92,96,1004.5,15.9,0.123,10.5,10906X0039/C2-1
2023-02-26,42.685696389,2.685378283,2023-02-26T06:30,2023-02-26T17:34,39854.1,1.0,13.23,2.63,73,1005.1,28.8,0.124,10.3,10906X0039/C2-1
2023-02-27,42.685696389,2.685378283,2023-02-27T06:28,2023-02-27T17:35,40021.56,0.1,8.96,2.19,76,1013.9,24.9,0.123,9.7,10906X0039/C2-1
2023-02-28,42.685696389,2.685378283,2023-02-28T06:27,2023-02-28T17:36,40190.22,0.1,10.17,2.64,87,1018.5,31.2,0.123,9.5,10906X0039/C2-1
2023-03-01,42.685696389,2.685378283,2023-03-01T06:25,2023-03-01T17:38,40360.18,0.0,15.35,2.69,55,1017.3,21.0,0.123,9.3,10906X0039/C2-1
2023-03-02,42.685696389,2.685378283,2023-03-02T06:23,2023-03-02T17:39,40531.3,0.0,12.69,2.38,82,1017.9,21.3,0.122,9.3,10906X0039/C2-1
2023-03-03,42.685696389,2.685378283,2023-03-03T06:22,2023-03-03T17:40,40703.46,0.0,16.61,2.9,36,1019.7,23.7,0.12,9.4,10906X0039/C2-1
2023-03-04,42.685696389,2.685378283,2023-03-04T06:20,2023-03-04T17:41,40876.53,0.0,16.79,3.11,2,1020.8,20.3,0.117,9.6,10906X0039/C2-1
2023-03-05,42.685696389,2.685378283,2023-03-05T06:18,2023-03-05T17:42,41050.38,0.0,17.06,2.78,3,1015.0,8.5,0.114,9.9,10906X0039/C2-1
2023-03-06,42.685696389,2.685378283,2023-03-06T06:17,2023-03-06T17:44,41224.88,0.0,16.44,2.58,15,1010.1,11.2,0.111,9.9,10906X0039/C2-1
2023-03-07,42.685696389,2.685378283,2023-03-07T06:15,2023-03-07T17:45,41399.93,0.2,14.12,2.14,60,1007.3,8.3,0.109,9.9,10906X0039/C2-1
2023-03-08,42.685696389,2.685378283,2023-03-08T06:13,2023-03-08T17:46,41575.38,0.0,15.16,2.36,96,1007.1,4.9,0.11,10.3,10906X0039/C2-1
2023-03-09,42.685696389,2.685378283,2023-03-09T06:11,2023-03-09T17:47,41751.13,0.5,10.65,1.93,76,1008.6,7.7,0.109,11.0,10906X0039/C2-1
2023-03-10,42.685696389,2.685378283,2023-03-10T06:10,2023-03-10T17:49,41927.04,0.0,12.39,2.76,91,1011.2,14.3,0.107,11.2,10906X0039/C2-1
2023-03-11,42.685696389,2.685378283,2023-03-11T06:08,2023-03-11T17:50,42103.01,0.8,11.04,3.4,90,1011.7,20.9,0.106,11.9,10906X0039/C2-1
2023-03-12,42.685696389,2.685378283,2023-03-12T06:06,2023-03-12T17:51,42278.92,0.0,14.32,3.14,83,1017.6,15.5,0.106,12.6,10906X0039/C2-1
2023-03-13,42.685696389,2.685378283,2023-03-13T06:05,2023-03-13T17:52,42454.65,2.5,14.5,2.36,82,1011.3,9.3,0.106,12.7,10906X0039/C2-1
2023-03-14,42.685696389,2.685378283,2023-03-14T06:03,2023-03-14T17:53,42630.08,0.2,15.58,3.84,54,1014.2,25.8,0.108,12.7,10906X0039/C2-1
2023-03-15,42.685696389,2.685378283,2023-03-15T06:01,2023-03-15T17:54,42805.1,0.1,15.51,3.27,64,1018.2,14.6,0.107,12.8,10906X0039/C2-1
2023-03-16,42.685696389,2.685378283,2023-03-16T05:59,2023-03-16T17:56,42979.58,0.0,11.98,1.87,70,1016.3,10.7,0.105,12.5,10906X0039/C2-1
2023-03-17,42.685696389,2.685378283,2023-03-17T05:58,2023-03-17T17:57,43153.42,0.0,10.82,2.68,85,1013.4,15.5,0.104,12.8,10906X0039/C2-1
2023-03-18,42.685696389,2.685378283,2023-03-18T05:56,2023-03-18T17:58,43326.49,11.6,8.42,1.27,98,1015.1,6.6,0.107,12.8,10906X0039/C2-1
2023-03-19,42.685696389,2.685378283,2023-03-19T05:54,2023-03-19T17:59,43498.9,0.0,17.13,2.99,26,1020.2,11.7,0.117,12.7,10906X0039/C2-1
2023-03-20,42.685696389,2.685378283,2023-03-20T05:52,2023-03-20T18:00,43671.9,0.0,18.99,3.21,71,1021.0,7.8,0.116,13.0,10906X0039/C2-1
2023-03-21,42.685696389,2.685378283,2023-03-21T05:51,2023-03-21T18:01,43845.62,0.4,16.89,2.84,99,1018.3,5.3,0.116,13.0,10906X0039/C2-1
2023-03-22,42.685696389,2.685378283,2023-03-22T05:49,2023-03-22T18:03,44019.94,0.0,19.09,2.94,67,1015.6,5.1,0.113,13.2,10906X0039/C2-1
2023-03-23,42.685696389,2.685378283,2023-03-23T05:47,2023-03-23T18:04,44194.74,0.0,15.13,2.22,95,1014.6,6.6,0.109,13.4,10906X0039/C2-1
2023-03-24,42.685696389,2.685378283,2023-03-24T05:45,2023-03-24T18:05,44369.94,0.2,12.56,2.58,78,1015.7,9.5,0.111,13.7,10906X0039/C2-1
